OTUID	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
ASV_1041	0	0	1	2	2	1	4	0	1	0	0	0	1	4	0	1	1	1	1	0	0	0	0	1	0	0	1	1	4	3	1	2	4	7	1	2	0	2	3	0	2	2	1	0	0
ASV_595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1	3	1	36	0	5	4	3
ASV_714	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	2	0	0	0	0	0	0	1	0	1	0	2	0	2	4	2	2	4	1	3	2	0	6	3	1	7	0	0
ASV_588	0	0	0	1	2	0	0	0	0	0	0	2	1	4	1	6	5	0	1	0	0	0	0	1	1	0	0	2	6	1	4	3	0	3	4	8	1	4	0	1	2	0	0	0	0
ASV_634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	30	0	0	0	0	1	0	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_561	0	0	1	1	0	1	0	0	2	0	1	1	0	0	0	0	0	0	7	18	0	17	0	0	1	0	1	2	1	1	1	1	1	0	0	0	1	0	0	1	0	2	0	3	1
ASV_585	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	4	0	13	8	7	5	3
ASV_609	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	18	0	0	4	0	0	0	0	0	15	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_612	0	0	1	0	0	0	0	0	0	1	0	0	1	0	2	0	0	2	1	0	27	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	2	1	0	0	2	0	2	0	1
ASV_653	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	2	3	0	1	3	17	0	2	3	3	1
ASV_627	2	0	0	2	0	1	0	0	3	0	1	0	1	2	0	0	1	0	2	2	0	1	5	0	3	2	3	1	0	1	1	0	1	1	2	1	3	2	1	0	2	3	0	2	0
ASV_662	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	3	0	0	17	4	1	20
ASV_1618	0	1	2	4	7	2	0	0	1	1	0	1	0	3	0	0	1	1	1	0	0	0	4	3	0	1	0	0	8	1	0	1	1	2	2	0	2	0	1	1	1	0	1	0	0
ASV_596	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	1	2	1	1	6	27	2	0	2	0	1
ASV_636	2	2	4	2	5	2	0	1	0	0	1	2	0	3	5	0	0	1	2	0	1	0	0	3	1	1	0	2	1	1	0	0	0	0	1	4	1	1	0	1	0	1	2	0	2
ASV_1407	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	1	4	4	1	0	2	0	0	4	2	18	5
ASV_591	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	3	11	4	5	14	3	4	0	3	1	1	2
ASV_685	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	1	1	0	0
ASV_762	1	1	1	1	0	3	0	0	1	2	0	0	0	0	1	0	1	0	2	0	2	0	1	1	0	0	0	1	2	1	0	2	5	7	7	0	3	0	2	2	0	3	1	0	0
ASV_793	1	2	2	0	1	3	1	4	1	2	2	2	1	0	1	1	3	2	0	0	0	2	0	1	1	1	1	1	0	0	1	2	0	0	0	5	1	0	0	1	0	0	1	1	2
ASV_1003	5	0	4	3	7	2	6	3	2	2	0	0	0	4	0	3	0	0	0	0	0	0	4	2	2	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_593	0	2	0	0	1	1	0	10	5	2	3	1	0	3	2	0	4	2	0	0	0	0	2	2	5	0	3	0	2	0	0	0	0	1	0	0	0	1	1	3	1	1	2	0	1
ASV_600	0	1	0	0	0	3	2	0	1	1	0	3	1	0	4	0	2	0	0	0	0	0	1	1	0	1	0	4	0	0	2	1	4	3	4	0	0	0	1	0	5	1	0	0	1
ASV_603	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	3	1	0	0	0	0	1	1	2	2	1	1	0	0	0	8	2	0	9	0	1	0	0	0	1	5	4	5	3
ASV_1510	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	31	0	22	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_623	0	5	1	6	3	5	6	2	1	3	2	0	1	0	1	1	3	0	0	0	0	0	2	2	3	2	0	0	8	0	0	0	2	0	2	0	1	0	2	0	1	0	0	0	1
ASV_1018	0	4	7	1	5	12	0	1	0	1	1	0	1	1	1	0	0	1	2	0	0	0	0	0	0	3	0	1	1	0	1	2	0	0	1	1	0	0	0	0	1	0	0	0	0
ASV_605	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	9	0	0	0	0	0	7	4	20	0	6	0	0	1	3	0	1	1	0
ASV_769	1	0	4	1	5	2	3	0	1	1	0	1	1	6	0	2	0	0	1	0	3	0	0	1	0	0	8	1	4	1	0	0	1	2	0	0	1	0	0	0	1	0	3	0	0
ASV_666	0	4	0	0	0	0	0	2	0	0	2	3	3	1	1	4	1	0	0	1	1	1	0	1	1	4	3	3	1	0	0	2	1	0	0	1	1	0	0	0	0	2	0	1	5
ASV_706	2	0	4	2	2	0	7	0	0	1	0	2	0	8	0	0	0	0	2	0	0	0	0	0	0	0	8	0	7	1	1	0	1	0	0	0	0	2	0	5	0	1	5	0	0
ASV_710	1	0	1	1	0	0	2	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	1	1	0	2	1	1	1	6	0	1	0	3	16	1	1	1	0	3
ASV_625	0	0	0	0	1	7	8	0	0	0	0	0	0	0	0	0	0	11	8	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_729	0	0	0	0	1	0	1	0	2	3	3	1	0	0	1	0	0	5	0	0	0	0	1	0	1	1	0	0	1	2	2	0	0	2	1	4	1	2	3	1	0	2	3	3	1
ASV_1469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_776	1	0	0	2	1	2	0	2	1	0	0	4	1	2	0	2	1	0	0	2	2	4	0	2	3	0	1	4	0	3	1	1	1	0	0	0	2	4	0	3	1	0	2	1	0
ASV_923	5	1	3	2	5	3	4	2	0	3	2	0	4	6	2	0	0	2	1	0	0	0	3	9	1	0	1	3	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0
ASV_1293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1581	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	2	0	0	0	0	3	0	3	9	6	2	5	1	6	2	1	0	1	1	0
ASV_577	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	7	19	1	14	1	0	0	1	0	2	0	0	1	0	0	1	0	0	1	0	0	0	1	2	0	1	0
ASV_607	0	0	0	0	0	0	1	3	0	0	7	0	0	0	0	0	3	0	1	0	0	0	2	0	0	7	1	1	0	3	0	3	2	5	2	2	1	0	0	1	1	0	1	1	1
ASV_702	1	1	2	1	1	1	1	0	0	0	0	0	0	2	2	0	0	1	0	0	3	0	0	1	0	0	2	0	0	2	1	3	5	0	2	3	3	0	0	2	1	6	2	5	1
ASV_771	0	0	2	0	1	7	1	0	11	0	0	0	0	0	7	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	1	0	10	2	0	0	0	0	0	0	5	0	0	0
ASV_640	5	1	6	1	7	1	1	2	0	4	0	0	1	0	9	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	2	0	1	8	0	0	1	0	0	0	1	2	0	1
ASV_630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	6	1	1	3	1	3	6	8	2	5	3	3	4	2
ASV_842	0	0	0	1	1	0	2	0	3	0	0	0	1	13	0	2	0	1	2	0	0	0	1	6	1	0	4	0	0	4	0	4	0	0	0	0	0	0	1	0	0	4	4	0	3
ASV_606	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	6	11	2	2	8	7	0	2	6
ASV_675	0	0	0	0	1	0	1	1	0	0	5	3	1	0	0	0	2	0	0	0	0	0	0	0	0	4	1	2	2	1	1	1	1	2	0	2	4	1	0	1	3	0	0	0	1
ASV_754	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	2	1	0	4	2	3	4	0	4	2	1	1	3	1	8	3
ASV_1647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_677	0	7	7	0	1	1	2	0	1	2	1	0	0	6	1	0	3	0	0	0	0	0	1	0	2	0	1	0	0	0	1	3	0	0	1	1	0	2	0	2	0	0	3	0	3
ASV_824	2	0	1	1	0	1	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	5	2	2	1	0	5	3	2	0	1	3	5	1	0
ASV_610	1	1	1	0	0	0	0	2	0	0	0	0	0	5	1	2	0	5	3	0	0	0	0	3	0	2	3	0	10	0	0	0	3	3	0	1	6	1	0	1	0	3	0	0	0
ASV_699	0	0	0	1	1	1	0	2	1	1	0	0	1	3	0	0	0	1	4	0	0	2	0	2	16	1	0	1	1	0	1	2	0	2	0	2	0	2	0	2	0	0	2	1	0
ASV_726	0	3	4	0	2	1	4	0	0	2	0	1	0	1	0	0	0	0	1	0	2	0	1	1	3	0	2	1	2	5	0	5	1	0	0	0	1	1	0	0	1	1	1	0	0
ASV_759	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	5	10	1	16	2	0	1	0	1	0	1	1	2	1
ASV_877	0	2	0	1	0	1	2	0	0	0	0	1	2	0	2	1	1	0	1	0	4	0	2	1	1	0	1	1	1	0	2	1	1	0	2	1	3	3	5	3	4	6	2	1	1
ASV_651	3	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	4	1	0	0	0	0	0	0	1	2	2	1	1	0	0	2	1	5	4	0	1	3	1	0	2	7	2	1	0
ASV_1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_730	1	2	5	3	1	0	4	0	2	3	0	0	2	10	0	0	1	0	3	0	1	0	0	0	0	0	0	0	4	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
ASV_693	0	2	1	2	0	1	0	3	3	0	0	2	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	2	10	0	2	3	3	2	0	1	1	1	3	2	0	1
ASV_705	2	0	0	3	1	1	0	2	1	3	0	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	2	3	1	1	1	0	1	0	2	1	2	6	4	2	0	4	0
ASV_667	0	0	1	0	0	0	0	2	2	0	1	0	1	0	0	1	6	0	0	0	2	0	0	1	0	8	0	5	0	0	0	0	3	1	2	3	3	1	0	2	0	1	0	0	1
ASV_763	1	6	0	6	0	1	1	0	0	0	0	1	6	1	6	0	5	0	1	0	1	0	0	0	0	7	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	3	0	0
ASV_847	3	0	1	4	0	3	3	1	0	6	0	0	2	0	1	0	0	0	0	1	0	0	4	14	5	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	2	1	0	2
ASV_621	0	0	8	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	5	7	5	0	0	0	0	0	0	0	0
ASV_718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_618	2	0	0	0	0	0	1	1	0	1	2	0	0	0	1	0	0	1	0	0	9	0	1	0	0	1	0	0	0	1	15	0	1	0	1	1	1	0	2	1	2	1	2	1	1
ASV_643	0	0	1	0	2	0	2	1	0	0	0	0	2	0	1	1	3	0	1	0	3	0	0	2	3	2	2	3	0	0	4	2	1	2	0	1	0	5	0	2	0	1	4	1	4
ASV_674	2	8	0	3	4	1	5	1	1	1	12	0	1	1	0	0	0	0	0	1	0	0	0	1	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_711	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	3	1	3	15	0	1	3	2	0	5	0
ASV_624	0	16	0	0	0	0	0	0	6	0	0	0	0	2	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	5	2	1	5	0	2	0	0
ASV_657	0	2	1	4	0	1	0	0	0	2	0	1	3	1	0	0	0	2	4	1	1	0	2	2	0	0	0	7	0	1	1	0	1	3	0	0	3	3	3	0	1	0	0	0	0
ASV_713	4	3	0	1	0	0	0	0	0	2	0	1	4	0	2	0	0	2	1	0	1	1	0	2	0	0	2	1	0	1	0	2	2	0	0	4	1	2	0	2	2	3	1	0	4
ASV_760	4	1	1	2	1	1	2	1	2	2	1	1	0	2	3	0	1	2	0	1	0	0	1	0	2	2	2	2	1	4	0	2	1	0	1	2	0	1	1	0	0	1	0	0	1
ASV_1488	1	0	2	0	1	0	1	0	1	0	0	1	3	6	5	0	0	0	0	0	4	0	0	0	0	0	0	1	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
ASV_696	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	9	0	29	4	1	0	0	0	0	1	2	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ASV_752	0	0	2	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	2	0	0	1	0	11	4	2	1	7	1	0	1	0	4	0	0	7
ASV_638	1	1	1	3	0	0	0	0	0	0	1	1	3	0	0	0	8	1	0	0	3	0	3	4	10	3	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
ASV_694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	1	1	0	15	0	0	1	2	17	0	0
ASV_807	0	1	0	0	0	0	0	1	0	3	0	3	1	0	0	2	3	0	0	0	0	0	1	1	4	3	2	2	3	0	1	1	0	0	1	1	0	6	2	1	4	0	1	0	0
ASV_633	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	7	1	1	5	0	0	0	1	3	8	6	5	4	9
ASV_782	0	0	2	3	2	0	1	0	2	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0
ASV_798	2	0	0	2	0	0	0	0	0	0	1	1	1	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	3	0	3	21	2	2	0	0	0	0	0	1	1
ASV_723	0	1	1	0	2	1	0	2	1	1	0	0	0	0	2	1	1	0	1	0	0	0	0	3	3	1	1	3	1	0	2	0	2	2	1	1	4	3	2	2	1	0	0	2	0
ASV_746	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	6	1	0	1	4	1	3	0	2	0	11	3	2	2	0	2
ASV_884	3	0	2	2	0	0	1	1	2	1	0	1	0	2	0	1	0	1	2	0	1	0	0	1	1	1	0	1	2	0	0	0	1	1	1	0	1	1	1	2	1	1	1	1	0
ASV_663	0	1	0	3	2	2	0	0	0	2	2	0	0	3	2	1	0	0	0	0	0	0	2	0	1	3	0	0	0	0	1	0	2	1	0	4	2	1	0	3	1	2	1	0	0
ASV_1000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	3	5	0	2	1	0	10	10	1	1	2	0	1
ASV_1607	0	0	2	1	4	0	0	0	1	17	1	0	1	0	0	2	1	1	3	0	0	0	1	3	0	0	0	0	0	2	1	0	0	1	6	1	2	0	0	1	0	0	0	0	0
ASV_734	2	2	0	2	1	1	1	4	1	2	7	0	0	0	6	1	0	1	0	0	3	0	1	4	0	8	1	2	2	1	1	0	2	1	0	2	0	0	0	0	0	0	0	0	0
ASV_788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	3	1	3	4	10	2	2	1	1	2	6	2	1
ASV_659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	4	0	0	0	1	0	34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_851	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	0	3	1	21	1	1	0	1	0	9	1	0	0
ASV_691	9	0	0	0	0	0	0	16	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_732	0	0	7	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	5	10	7	0	0	0	0	0	0	0	0
ASV_1165	1	1	0	0	0	1	0	0	1	1	1	1	0	0	1	0	2	0	0	0	0	0	0	0	2	3	5	2	1	0	4	1	1	0	1	0	0	0	4	3	0	0	1	0	1
ASV_628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	2	0	1	1	8	1	2	2	16	5
ASV_789	0	1	1	2	4	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	1	1	2	0	0	1	1	0	0	2	10	3	5	0	3	0	0	1	0	4	0	0	2
ASV_890	1	1	0	0	0	0	1	0	1	4	1	1	0	1	1	0	3	0	0	0	0	0	0	2	0	1	4	1	0	3	5	0	0	0	0	0	1	1	2	2	1	0	1	0	0
ASV_678	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	3	2	0	0	0	0	0	0	2	1	3	0	0	3	3	0	1	0	0	0	3	0	3	5	0	1	2	2
ASV_929	18	1	2	0	2	5	2	1	0	0	0	6	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	4	2	3	2	3	0	7	2	2	1	4	5	3	13	5
ASV_1625	0	0	1	0	0	0	0	2	1	3	3	0	0	0	0	0	0	1	1	0	0	0	4	1	0	10	0	1	0	0	0	0	1	6	2	2	2	0	2	0	0	0	0	0	1
ASV_668	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	6	3	6	2	6	2	4	0
ASV_1570	0	0	1	8	0	5	0	3	0	1	3	0	0	0	0	0	0	6	5	10	0	10	1	0	1	0	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_683	0	0	0	0	0	0	0	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	1	26	1	0	1	0	2	6	0	2	2
ASV_692	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	3	0	20	0	3	0	2	2	0	6	0	0	0	2	0
ASV_698	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	1	1	1	0	0	2	0	1	2	2	0	1	0	0	1	2
ASV_795	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	0	0	5	0	0	1	0	0	0	5	3	1	2
ASV_736	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	4	1	0	18	1	2	0	8	1	0	0	0	0
ASV_700	1	2	0	2	2	0	1	3	1	1	1	0	0	0	1	0	2	1	0	0	1	1	2	2	0	2	1	4	0	0	0	1	2	1	0	1	2	0	0	1	1	3	0	0	0
ASV_810	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	2	0	3	0	1	0	1	0	1	0	1	1	2	3	6	0	2	0	0	0	2	0	3	4	0
ASV_1430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_841	0	1	0	0	0	1	2	1	5	1	0	0	0	1	1	0	0	2	1	1	0	9	0	0	0	3	3	0	1	0	0	1	0	1	0	2	0	2	0	1	0	0	0	1	0
ASV_682	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	2	1	0	0	0	0	0	1	0	0	1	6	0	0	1	0	1	4	1	1	4	6	0	0	0	1	1	0	3	6
ASV_719	0	7	0	1	0	0	0	2	1	2	1	2	1	2	3	0	2	0	0	3	1	0	1	1	0	1	1	1	5	2	0	0	0	1	0	0	0	1	0	0	0	2	1	1	1
ASV_903	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	5	1	2	1	1	2	2	0	0	0	0	1	0	0	0	0	9	1	0	2	0	1	1	1
ASV_1351	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	28	0	20	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	3	1	5	1	0	0	1	5	1	3
ASV_758	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	1	0	4	0	1	0	0	2	0	0	1	2	0	3	3	1	4	0	3	0	2	0	2	1	1
ASV_1335	1	2	0	0	4	1	4	0	0	1	0	0	0	2	1	0	1	1	0	0	1	0	6	2	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ASV_725	0	0	8	6	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	7	6	7	0	0	0	0	0	0	0	0
ASV_722	3	0	1	2	4	0	2	1	0	1	1	2	1	2	1	1	0	3	0	0	2	0	1	0	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0
ASV_655	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	2	1	0	7	0	1	1	0	0	2	3	1	0	1	2	0	1	2
ASV_661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_686	0	1	0	0	1	0	1	0	0	0	0	0	0	1	3	0	0	0	1	0	2	0	1	2	0	0	0	0	0	0	3	2	0	2	2	3	2	0	4	2	2	0	1	1	2
ASV_728	9	2	0	0	0	0	0	7	4	6	4	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_735	0	2	2	0	2	2	1	3	0	0	3	1	1	0	3	0	0	1	0	0	0	0	2	1	2	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ASV_831	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	1	3	4	0	5	1	1	15	1	0	1	1	0
ASV_671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	7	0	2	5	4	3	5	1
ASV_738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	1	1	0	0	1	0	0	4	11	0	2	3	3	1	0	1	0	1	0
ASV_741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	3	2	3	6	0	1	1	5	0	3	0	0	5	1	1	0
ASV_676	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	1	0	3	0	0	0	0	0	28	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_712	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	5	2	3	2	4	2	2	0	0	0	0	5	2
ASV_1635	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	5	7	2	2	8	0	1	3	1	0	3	1	0
ASV_747	1	4	1	1	1	0	0	0	2	0	1	4	5	2	0	0	0	0	0	1	0	1	1	0	2	2	1	0	1	1	2	0	0	1	1	0	0	1	0	1	0	0	4	1	2
ASV_797	0	0	0	1	1	0	0	0	2	1	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	1	2	1	4	0	0	0	1	3	4	1	4	0	0	2	0	0	1	0	0
ASV_756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	6	0	15	0	0	4	0
ASV_832	0	2	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	4	2	0	5	0	0	0	2	2	0	0	1	2	2	0	1	0	3	1	8	0	1	1	0	1	3	0	1
ASV_1241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1013	3	0	0	2	1	2	0	0	0	2	1	0	1	1	0	1	1	0	0	1	2	1	0	0	2	0	3	1	0	1	2	0	2	1	0	2	0	1	0	0	3	0	1	0	1
ASV_695	3	0	0	3	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	2	0	2	1	0	0	1	1	0	0	1	0	0	0	1	2	3	2	1	1	0	1
