OTUID	HDA	HDB	HDC	MDA	MDB	MDC	NCA	NCB	NCC
ASV_1248	0.0021767098	0.0003515742	0.0015289379	0.0010856474	0.0000000000	0.0013831267	0.0034982816	0.0006797333	0.0035763454
ASV_1343	0.0014898456	0.0003515742	0.0010422457	0.0014529558	0.0011155202	0.0018490383	0.0034864436	0.0010283901	0.0025782231
ASV_1399	0.0003583395	0.0003692012	0.0003474152	0.0000000000	0.0003533881	0.0003657243	0.0056376738	0.0013494211	0.0055692831
ASV_1496	0.002212102	0.001457620	0.000737142	0.001078172	0.001121620	0.002147339	0.001757613	0.001684571	0.002233954
ASV_1568	0.0021556141	0.0000000000	0.0011392111	0.0007117311	0.0003994009	0.0007086951	0.0056142220	0.0006890534	0.0029115634
ASV_1190	0.0018164771	0.0007159791	0.0000000000	0.0017978982	0.0014689083	0.0015228492	0.0010807398	0.0037272323	0.0018494047
ASV_1194	0.0029818917	0.0018037117	0.0010669303	0.0007287286	0.0007621337	0.0014223953	0.0024682914	0.0010172007	0.0018138868
ASV_1221	0.0003583395	0.0003541265	0.0007736777	0.0010800928	0.0014415866	0.0003988195	0.0024166822	0.0037402125	0.0033066038
ASV_1289	0.0011011033	0.0003515742	0.0014597193	0.0003664413	0.0000000000	0.0007137002	0.0042588464	0.0017103271	0.0039565698
ASV_1291	0.0010765020	0.0017866707	0.0000000000	0.0014498550	0.0058270828	0.0014504854	0.0017583790	0.0003403966	0.0003738108
ASV_1303	0.0014279589	0.0010774542	0.0003474152	0.0007041290	0.0014228972	0.0014168571	0.0031408246	0.0030277150	0.0011238879
ASV_1310	0.0014238651	0.0026019880	0.0014531529	0.0017961981	0.0014261424	0.0000000000	0.0017643447	0.0006914553	0.0029698137
ASV_1326	0.0003723285	0.0003515742	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0017559942	0.0077362026	0.0032868062
ASV_1532	0.0028865062	0.0028791996	0.0058697796	0.0000000000	0.0000000000	0.0007645438	0.0006878550	0.0000000000	0.0011135869
ASV_1603	0.0003816357	0.0011063233	0.0026107814	0.0021638198	0.0011521899	0.0000000000	0.0024014502	0.0017145143	0.0026290238
ASV_1239	0.0007399751	0.0003692012	0.0003474152	0.0003558656	0.0000000000	0.0000000000	0.0097319506	0.0017291655	0.0000000000
ASV_1257	0.0029879355	0.0003727171	0.0038215675	0.0063245551	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
ASV_1259	0.0003816357	0.0000000000	0.0044999238	0.0000000000	0.0000000000	0.0092244781	0.0000000000	0.0000000000	0.0000000000
ASV_1309	0.0000000000	0.0077777416	0.0021268030	0.0010769920	0.0003533881	0.0000000000	0.0017517442	0.0003310765	0.0003659652
ASV_1322	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.006725235	0.005444842	0.001060289
ASV_1438	0.0029101665	0.0007233277	0.0011092418	0.0032056364	0.0003594859	0.0010679145	0.0010646518	0.0013482772	0.0018270809
ASV_1485	0.0025820058	0.0007419183	0.0014508811	0.0010675967	0.0007100215	0.0014108853	0.0027910941	0.0016980779	0.0010805244
ASV_1530	0.0017835096	0.0003692012	0.0007494843	0.0010644959	0.0000000000	0.0039524722	0.0034915533	0.0000000000	0.0022029803
ASV_1558	0.0019081785	0.0029817369	0.0018890439	0.0003527648	0.0003994009	0.0000000000	0.0003413727	0.0034039656	0.0025617566
ASV_1338	0.0000000000	0.0010995607	0.0018340909	0.0000000000	0.0000000000	0.0003429708	0.0051992690	0.0033597372	0.0011125218
ASV_1354	0.0000000000	0.0000000000	0.0000000000	0.0003728630	0.0000000000	0.0003542143	0.0017364187	0.0006808772	0.0105893258
ASV_1507	0.0010627369	0.0000000000	0.0011210929	0.0021657402	0.0028494291	0.0000000000	0.0010443137	0.0006768042	0.0043796910
ASV_1509	0.0007334567	0.0039826928	0.0007313661	0.0018313735	0.0010634096	0.0014336388	0.0007055652	0.0006914553	0.0021653737
ASV_1321	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01294149	0.00000000	0.00000000	0.00000000
ASV_1376	0.0003583395	0.0003644049	0.0018340416	0.0014373589	0.0017945787	0.0029009059	0.0006894772	0.0026811478	0.0007319305
ASV_1472	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0003542143	0.0050337275	0.0013687867	0.0060971643
ASV_1475	0.0010737133	0.0010701056	0.0003597575	0.0025356296	0.0018622114	0.0010566710	0.0013866919	0.0013594666	0.0022324931
ASV_1556	0.0018142765	0.0014604497	0.0007525465	0.0010644959	0.0014415866	0.0014720056	0.0021115933	0.0006808772	0.0022232155
ASV_1557	0.0025268616	0.0010934925	0.0015320001	0.0007242272	0.0010759996	0.0010626428	0.0021175590	0.0017034090	0.0010770038
ASV_1560	0.0025430513	0.0003727171	0.0007283532	0.0028793916	0.0003533881	0.0014670006	0.0024529659	0.0006914553	0.0014962668
ASV_1588	0.0014566541	0.0028836790	0.0014808504	0.0003558656	0.0011122749	0.0014554905	0.0017737045	0.0017020669	0.0007397760
ASV_1594	0.01290022	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
ASV_1622	0.0032323401	0.0018379631	0.0015116101	0.0014465341	0.0007222188	0.0018159432	0.0010630295	0.0010108098	0.0003659652
ASV_1219	0.0011216108	0.0003727171	0.0018466830	0.0010920691	0.0018255417	0.0011125197	0.0013722225	0.0013534101	0.0025596680
ASV_1244	0.0000000000	0.0000000000	0.0000000000	0.0003527648	0.0000000000	0.0000000000	0.0061666718	0.0045325384	0.0010819563
ASV_1287	0.0000000000	0.0010970084	0.0007494843	0.0010554931	0.0007161209	0.0003657243	0.0034838158	0.0040502468	0.0007500771
ASV_1295	0.0000000000	0.0000000000	0.0000000000	0.0003527648	0.0000000000	0.0121559235	0.0000000000	0.0000000000	0.0000000000
ASV_1324	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001753366	0.007770021	0.002630047
ASV_1451	0.0011082099	0.0007159791	0.0015262242	0.0014359583	0.0000000000	0.0043331097	0.0000000000	0.0010036935	0.0025530061
ASV_1565	0.001117517	0.001106323	0.000000000	0.001075072	0.001115522	0.001803733	0.003133943	0.001380509	0.001815319
ASV_1600	0.0022227709	0.0021927840	0.0003685957	0.0007041290	0.0011521899	0.0014171237	0.0006988369	0.0017086561	0.0021688943
ASV_1620	0.0014665493	0.0007288099	0.0007437084	0.0010750717	0.0007527890	0.0017931247	0.0034966594	0.0010078807	0.0014617723
ASV_1657	0.0011175170	0.0003541265	0.0007313661	0.0014404597	0.0003566334	0.0011187581	0.0052709805	0.0010266049	0.0010958071
ASV_1163	0.0003583395	0.0018175061	0.0007283532	0.0000000000	0.0007527890	0.0018099064	0.0024326243	0.0024171590	0.0018079108
ASV_1197	0.0011169856	0.0014639656	0.0015050930	0.0024953060	0.0014228955	0.0007199386	0.0017313091	0.0003457277	0.0014774635
ASV_1243	0.0003611282	0.0000000000	0.0000000000	0.0000000000	0.0003533881	0.0000000000	0.0080326198	0.0023953915	0.0007131272
ASV_1251	0.0007222563	0.0010851803	0.0003474152	0.0018207977	0.0003533881	0.0018159432	0.0038506362	0.0010172007	0.0011224560
ASV_1313	0.0018373487	0.0014662096	0.0018736887	0.0010906685	0.0003627328	0.0007645438	0.0014060244	0.0017009230	0.0018632555
ASV_1381	0.0011449071	0.0029331442	0.0011576285	0.0007457261	0.0022831543	0.0011571249	0.0000000000	0.0013389572	0.0018291695
ASV_1385	0.0022071126	0.0018399294	0.0000000000	0.0021537638	0.0022249426	0.0010679145	0.0003481046	0.0013741178	0.0011303015
ASV_1400	0.0000000000	0.0000000000	0.0006948305	0.0010736710	0.0000000000	0.0000000000	0.0007047092	0.0013858398	0.0085881757
ASV_1420	0.0003816357	0.0003541265	0.0003839509	0.0010920691	0.0003533881	0.0018162098	0.0007165472	0.0016898177	0.0055354869
ASV_1502	0.0010778071	0.0007207754	0.0015204482	0.0007457261	0.0010727543	0.0007086951	0.0017508845	0.0020157613	0.0025757260
ASV_1508	0.0021912303	0.0017963631	0.0011092418	0.0014420327	0.0010727543	0.0007645438	0.0013918016	0.0010211897	0.0014745704
ASV_1181	0.0003611282	0.0003515742	0.0011480493	0.0000000000	0.0003627328	0.0007137002	0.0030935552	0.0044183213	0.0010958071
ASV_1252	0.001834784	0.003336875	0.001121142	0.002174082	0.000000000	0.000000000	0.001039447	0.001341245	0.001112522
ASV_1270	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001057157	0.001720905	0.009117287
ASV_1344	0.0003583395	0.0003515742	0.0000000000	0.0000000000	0.0003566334	0.0000000000	0.0034942782	0.0062348146	0.0007564907
ASV_1369	0.0014693380	0.0003727171	0.0014685574	0.0007242272	0.0017888736	0.0014049135	0.0024327738	0.0010025496	0.0010790924
ASV_1415	0.0007306680	0.0003692012	0.0015020308	0.0000000000	0.0010634096	0.0007084285	0.0034982816	0.0020385586	0.0018203004
ASV_1433	0.000000000	0.000000000	0.000000000	0.000372863	0.000000000	0.000000000	0.002048236	0.008921511	0.000000000
ASV_1536	0.0018369846	0.0007288099	0.0011210929	0.0007117311	0.0010662622	0.0007252103	0.0021083488	0.0017062541	0.0018444522
ASV_1334	0.000000000	0.000000000	0.002930941	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.008845730
ASV_1504	0.0007153738	0.0003515742	0.0000000000	0.0007086303	0.0014750061	0.0007137002	0.0035016756	0.0013658575	0.0025224699
ASV_1224	0.0000000000	0.0014838367	0.0000000000	0.0014571098	0.0003533881	0.0073459042	0.0000000000	0.0000000000	0.0011021915
ASV_1233	0.0028667156	0.0014191274	0.0003597575	0.0017763994	0.0010662622	0.0003542143	0.0020938830	0.0003486568	0.0007500771
ASV_1280	0.0007334567	0.0007233277	0.0007283532	0.0003728630	0.0014814999	0.0003657243	0.0027697505	0.0016856305	0.0022516924
ASV_1333	0.0000000000	0.0021527336	0.0000000000	0.0010993239	0.0010759996	0.0007645438	0.0028061766	0.0030434260	0.0000000000
ASV_1339	0.0000000000	0.0003515742	0.0014566571	0.0021168883	0.0029047882	0.0014617289	0.0017399062	0.0010119537	0.0000000000
ASV_1362	0.0000000000	0.0003692012	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0010925778	0.0048204444	0.0047885821
ASV_1434	0.0053821913	0.0010623794	0.0018794153	0.0021771830	0.0003533881	0.0000000000	0.0000000000	0.0003310765	0.0000000000
ASV_1459	0.0014693380	0.0007233277	0.0007525465	0.0025500460	0.0010788521	0.0007086951	0.0007122972	0.0010201299	0.0022374748
ASV_1555	0.0007194676	0.0007185314	0.0011092418	0.0007072297	0.0014415850	0.0014286337	0.0017618665	0.0003486568	0.0029864867
ASV_1211	0.0014939394	0.0003727171	0.0003839509	0.0035862288	0.0036754812	0.0007530338	0.0000000000	0.0003457277	0.0003673972
ASV_1393	0.0000000000	0.0000000000	0.0000000000	0.0007256278	0.0003594859	0.0010513993	0.0007122972	0.0003403966	0.0076309376
ASV_1401	0.0000000000	0.0000000000	0.0003474152	0.0000000000	0.0000000000	0.0000000000	0.0006937273	0.0030833010	0.0065843223
ASV_1483	0.0025374739	0.0014672123	0.0018948198	0.0007086303	0.0007222188	0.0007530338	0.0006988369	0.0006808772	0.0014340999
ASV_1564	0.0033509569	0.0010851803	0.0000000000	0.0021518434	0.0003994009	0.0017825814	0.0010485638	0.0006914553	0.0003471620
ASV_1626	0.0014581377	0.0003727171	0.0019313062	0.0017947975	0.0003994009	0.0007084285	0.0003523546	0.0020138619	0.0018110229
ASV_1656	0.0000000000	0.0000000000	0.0003839509	0.0000000000	0.0000000000	0.0106060052	0.0000000000	0.0000000000	0.0000000000
ASV_1269	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0048901803	0.0048383911	0.0003673972
ASV_1325	0.0000000000	0.0003692012	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0007047092	0.0065885091	0.0025679220
ASV_1345	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01039206	0.00000000	0.00000000	0.00000000
ASV_1371	0.0007334567	0.0007384025	0.0011153169	0.0032460531	0.0000000000	0.0018286216	0.0017855424	0.0000000000	0.0011086052
ASV_1461	0.0007358813	0.0014531011	0.0007283532	0.0014510354	0.0003594859	0.0025408868	0.0017465411	0.0010254610	0.0003471620
ASV_1245	0.0025523584	0.0021764288	0.0022056994	0.0010554931	0.0014689083	0.0003429708	0.0003413727	0.0000000000	0.0000000000
ASV_1328	0.001824889	0.001474244	0.001879415	0.001084594	0.001554836	0.000000000	0.001742291	0.000662153	0.000000000
ASV_1361	0.0014986213	0.0025652234	0.0003897268	0.0010691696	0.0007193662	0.0000000000	0.0017871647	0.0013775796	0.0007131272
ASV_1463	0.0000000000	0.0000000000	0.0000000000	0.0010845941	0.0003566334	0.0000000000	0.0014001522	0.0000000000	0.0074908950
ASV_1476	0.0021733330	0.0014687619	0.0003839509	0.0014657652	0.0014689099	0.0000000000	0.0028214086	0.0000000000	0.0003673972
ASV_1506	0.0014665493	0.0003727171	0.0007371913	0.0028411155	0.0003566334	0.0007530338	0.0017592387	0.0010201299	0.0007333624
ASV_1534	0.0007306680	0.0003692012	0.0000000000	0.0035873751	0.0003594859	0.0022159310	0.0003523546	0.0003310765	0.0022517340
ASV_1539	0.0000000000	0.0010774542	0.0000000000	0.0003664413	0.0018744087	0.0063807191	0.0000000000	0.0003403966	0.0003471620
ASV_1545	0.0003611282	0.0000000000	0.0037779892	0.0003664413	0.0000000000	0.0040808493	0.0006962091	0.0006807931	0.0003471620
ASV_1299	0.0000000000	0.0000000000	0.0003597575	0.0000000000	0.0000000000	0.0000000000	0.0003464823	0.0003457277	0.0087122541
ASV_1341	0.0011243995	0.0007384025	0.0003897268	0.0007117311	0.0007100215	0.0000000000	0.0045444605	0.0010119537	0.0003471620
ASV_1373	0.0000000000	0.0003541265	0.0007371420	0.0000000000	0.0003533881	0.0000000000	0.0048689862	0.0017139872	0.0014638609
ASV_1395	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001046938	0.008094635	0.000000000
ASV_1547	0.0010668307	0.0007057006	0.0014685081	0.0010814934	0.0011582877	0.0007137002	0.0017516507	0.0006726170	0.0011238879
ASV_1551	0.0017974987	0.0018085080	0.0007494843	0.0018043200	0.0003594859	0.0010744194	0.0010469415	0.0003486568	0.0007397760
ASV_1585	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001376473	0.001022532	0.007282740
ASV_1631	0.0010989027	0.0010934925	0.0003897268	0.0007393043	0.0003994009	0.0010960046	0.0021099674	0.0013401011	0.0014479215
ASV_1402	0.0018043813	0.0007419183	0.0007525465	0.0018299728	0.0011554352	0.0007976390	0.0003413727	0.0006768042	0.0014607488
ASV_1409	0.0007265742	0.0021655644	0.0003839509	0.0010814934	0.0007988018	0.0011072480	0.0017726989	0.0010283901	0.0003738108
ASV_1457	0.0011175170	0.0000000000	0.0011518526	0.0025431046	0.0032333128	0.0000000000	0.0003523546	0.0010295340	0.0000000000
ASV_1462	0.0003542456	0.0000000000	0.0003839509	0.0000000000	0.0000000000	0.0083756338	0.0000000000	0.0000000000	0.0003673972
ASV_1487	0.0014572422	0.0007207754	0.0007283532	0.0003558656	0.0003533881	0.0003657243	0.0007165472	0.0020145032	0.0025658334
ASV_1538	0.0000000000	0.0021498037	0.0025147985	0.0007393043	0.0000000000	0.0014108853	0.0010579199	0.0006768042	0.0007564907
ASV_1623	0.0003816357	0.0029093406	0.0015050437	0.0014680329	0.0000000000	0.0014782440	0.0003413727	0.0000000000	0.0014805756
ASV_1404	0.0007194676	0.0014604497	0.0000000000	0.0018034529	0.0014167977	0.0000000000	0.0003641926	0.0027127926	0.0003826799
ASV_1411	0.0007358813	0.0007336062	0.0010911236	0.0007086303	0.0003533881	0.0003542143	0.0013891738	0.0020262253	0.0014848714
ASV_1452	0.0003723285	0.0007185314	0.0011392111	0.0003513642	0.0003594859	0.0010971730	0.0034846755	0.0006943845	0.0007347943
ASV_1453	0.0007427639	0.0010934925	0.0014954645	0.0003558656	0.0007222188	0.0000000000	0.0024275182	0.0006779481	0.0014529032
ASV_1474	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00919878
ASV_1477	0.0007166789	0.0014617302	0.0011334352	0.0007086303	0.0007161209	0.0010566710	0.0017981430	0.0006914553	0.0007131272
ASV_1544	0.0003583395	0.0000000000	0.0007371420	0.0007086303	0.0007621337	0.0014398772	0.0028054140	0.0010130976	0.0011071732
ASV_1634	0.0010877023	0.0017943968	0.0000000000	0.0010644959	0.0026117551	0.0007137002	0.0007055652	0.0010130135	0.0000000000
ASV_1384	0.0015079285	0.0017943968	0.0000000000	0.0003513642	0.0018409859	0.0000000000	0.0007055652	0.0024088988	0.0000000000
ASV_1397	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0003429708	0.0023998280	0.0043771361	0.0011391706
ASV_1417	0.0007222563	0.0003644049	0.0010911236	0.0007192061	0.0007527890	0.0010626428	0.0021006113	0.0017267635	0.0000000000
ASV_1489	0.0011057852	0.0018565538	0.0000000000	0.0010736710	0.0011582877	0.0011125197	0.0007165472	0.0013669174	0.0003673972
ASV_1490	0.0000000000	0.0011076037	0.0007371913	0.0000000000	0.0000000000	0.0000000000	0.0037940108	0.0006914553	0.0022147133
ASV_1580	0.0003542456	0.0000000000	0.0000000000	0.0000000000	0.0003566334	0.0040229675	0.0000000000	0.0033107650	0.0003659652
ASV_1598	0.0007222563	0.0018107520	0.0018252527	0.0010951699	0.0015055780	0.0000000000	0.0007055652	0.0003310765	0.0007209728
ASV_1529	0.0003611282	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0013859294	0.0050112449	0.0011214324
ASV_1587	0.0003583395	0.0007371220	0.0003839509	0.0010736710	0.0018683092	0.0015559444	0.0010646518	0.0013770469	0.0000000000
ASV_1630	0.0015265428	0.0003515742	0.0000000000	0.0014203615	0.0000000000	0.0011177914	0.0013815823	0.0010036935	0.0014848714
ASV_1665	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.003117407	0.005123513
ASV_1383	0.0003611282	0.0000000000	0.0000000000	0.0003513642	0.0000000000	0.0000000000	0.0038236669	0.0023983207	0.0007500771
ASV_1525	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0003523546	0.0069145534	0.0003826799
ASV_1584	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0063163595	0.0010118696	0.0003673972
ASV_1595	0.0007194676	0.0017860847	0.0003597575	0.0007256278	0.0014289950	0.0015113392	0.0010485638	0.0003310765	0.0000000000
ASV_1663	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0003994009	0.0000000000	0.0010646518	0.0060621491	0.0000000000
ASV_1436	0.0003583395	0.0003692012	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0035202455	0.0013670014	0.0018543864
ASV_1543	0.0003816357	0.0014319582	0.0056345272	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
ASV_1597	0.0007166789	0.0003692012	0.0000000000	0.0000000000	0.0014415866	0.0007084285	0.0041701456	0.0000000000	0.0000000000
ASV_1398	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.005368939	0.001468594
ASV_1535	0.0010668307	0.0010912485	0.0003474152	0.0000000000	0.0003533881	0.0007976390	0.0010485638	0.0013534101	0.0010958071
ASV_1632	0.0003723285	0.0007371220	0.0000000000	0.0007256278	0.0011061771	0.0014108853	0.0014009184	0.0003457277	0.0011135869
ASV_1471	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0063111793	0.0003457277	0.0000000000
ASV_1583	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00463980	0.00102839	0.00110076
ASV_1586	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001046938	0.003790019	0.001836986
ASV_1589	0.0014799503	0.0007288099	0.0000000000	0.0003513642	0.0000000000	0.0003594859	0.0031517993	0.0003403966	0.0003471620
ASV_1590	0.0014501356	0.0003727171	0.0007283532	0.0007086303	0.0007161209	0.0007645438	0.0013883106	0.0003457277	0.0003659652
ASV_1592	0.0014566541	0.0007233277	0.0003897268	0.0010887482	0.0003994009	0.0011177914	0.0003523546	0.0000000000	0.0014696179
ASV_1636	0.0000000000	0.0003727171	0.0000000000	0.0033342684	0.0014411906	0.0014221287	0.0003481046	0.0000000000	0.0000000000
ASV_1662	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.001410274	0.004059423	0.001097239
ASV_1480	0.0010942208	0.0000000000	0.0003474152	0.0010736710	0.0003994009	0.0007530338	0.0003641926	0.0013741178	0.0010978957
ASV_1606	0.0000000000	0.0003692012	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0016991378	0.0043733066
ASV_1619	0.0010805958	0.0000000000	0.0011392111	0.0003664413	0.0011521899	0.0011302681	0.0003464823	0.0006632969	0.0007397760
