OTUID	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	L36	L37	L38	L39	L70	L73	L76	L77	L91	L92	L93	M30	M31	M32	M33	M34	M35	M54	M55	M56	M57	M58	M59	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
ASV_1223	0	1	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	4	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	2	0	3	0	0	0
ASV_959	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	10	0	0	0	0	1	0
ASV_1008	1	2	3	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_1249	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_1435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	1	1	0	0	0	0	1	0	0	3
ASV_951	0	0	0	0	0	3	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1149	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
ASV_1204	0	0	0	1	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	2	0	1	1	0	0	0	0	3	0	0	0	0	2	0	0	3	0	0	2	0	0	0	0	2	0	0	0
ASV_933	0	0	0	0	1	1	1	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
ASV_953	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	3	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	2	1	0	0	0	0	1
ASV_963	1	1	0	0	1	1	0	0	0	2	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	2	2	1	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
ASV_1046	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	1
ASV_907	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1151	0	1	0	1	2	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	1	0	0	0	0	0	0	1	0
ASV_1411	0	1	1	0	0	0	0	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0
ASV_876	0	0	0	0	0	2	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	2	0	2	0	0	0	0	0	1	1	0	0	0	2	0	0
ASV_884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	5	3	0	4	0	0	3	0
ASV_912	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	3	0	0
ASV_1171	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	4	2	0	0	0	1	0	0
ASV_1293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	3	0	0	0	0	1	0	2	3	1	0	2	0	0	2	1	0	1	2
ASV_1350	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	3	1	0	1
ASV_1422	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	1
ASV_839	0	0	2	0	3	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0
ASV_989	0	0	3	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0	2	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0
ASV_1165	5	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	4	0	0	0	0	3	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ASV_1172	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	2	0	0	2	0
ASV_898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0	0	3	0	0	5
ASV_903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	1	1	0	1	1	0	1
ASV_908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	2	3	1	2	2	2	0	0	0	1	1	0	0	0
ASV_1052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	4	1	3	10
ASV_1312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	8	4	3
ASV_1366	0	0	0	2	0	1	1	0	1	1	2	1	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	0
ASV_818	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	6	0	0	2	0	0	0	0	1
ASV_937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	4	1	1	7
ASV_986	1	1	1	1	0	3	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	2	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_991	0	0	0	1	0	0	1	1	2	1	1	2	0	0	1	0	2	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	1
ASV_1090	0	1	0	0	3	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	1	0	0	0	1	0	1	0	0	0
ASV_1114	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1141	1	2	2	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_1168	0	0	0	0	1	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	1	0	1	1	1	0	0	0	5
ASV_846	0	0	0	2	0	0	0	1	2	0	0	1	0	0	0	1	1	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	3	0	0	0	0	0	0	0
ASV_1302	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	2	3	1	0	0	0	0	1	1	1	0	0	1	1	0
ASV_996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	15	2	2	1	0	0	0	1
ASV_1059	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	7	0	0	0	0
ASV_1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	0	1	1	0	1	2
ASV_1102	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0
ASV_887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	4	4	0	0	0	2
ASV_943	0	0	2	0	0	3	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0
ASV_970	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_1026	0	1	2	1	0	2	2	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ASV_1030	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	2
ASV_1145	0	2	0	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	2	2	1	0	1	0	3	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1297	0	1	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0
ASV_1388	2	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0
ASV_885	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	6	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_904	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	3	0	1	1	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	1	0
ASV_945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	2	1	0	0	10	0
ASV_954	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	3	1	0	5	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1044	0	4	0	0	0	1	1	2	0	1	0	1	0	0	0	0	0	1	0	0	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	0	0	1	0	0	0
ASV_1222	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	2	1	0	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	1
ASV_840	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
ASV_896	0	1	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	3	1	2	5	2	4	1	1	1	1
ASV_1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	8	1	1	1	0	0	8	0
ASV_1075	1	2	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ASV_861	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	3	1	0	0	0	1	0	0	0	1
ASV_936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	4	1	0	0	0	1	0
ASV_1035	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	3	0	0
ASV_1255	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
ASV_1334	0	0	0	0	1	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
ASV_1394	1	0	0	0	0	0	1	2	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	1	0	0
ASV_929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	4	2	7	1	2
ASV_932	0	0	0	0	2	0	3	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	14	0	0	1	0
ASV_1037	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	0	6	0	0	0	2	0
ASV_1273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	3	1	1	3	1	0	1	0
ASV_843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	9	1	0	3	0
ASV_948	0	0	0	0	1	3	0	1	0	0	0	3	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_1027	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	3	0	2	0	0	0	0	4
ASV_1105	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_1301	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0
ASV_1431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	0	2	0	0
ASV_1495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	7	0	1	0	1
ASV_1009	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	2	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1072	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	2	2	0	0	0	0	0
ASV_1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	1	1	1	0	3	4	0
ASV_897	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	1	0	0	1	0	1	0	0	0
ASV_927	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	1	0	0	0
ASV_980	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	2	0	0	0	1	0	3	0	0	0	0	1	1	1
ASV_1138	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	2	0
ASV_1147	1	0	1	0	0	0	0	0	0	0	0	2	1	1	0	1	1	1	2	0	0	0	0	0	0	0	0	1	1	1	1	2	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0
ASV_1459	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	3	2	1	0	0	0	2	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0
ASV_921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	13	2	2	1	1	1	2	1
ASV_946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	2	0	0	0	1	0	0	1
ASV_1353	1	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1
ASV_873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	2	0
ASV_987	0	0	0	0	6	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	4	3	2	0	1	0
ASV_916	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	2	1	0	0	0	0	4	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	2
ASV_1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
ASV_1029	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_1150	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	2	0	0	1	0	0	0	1
ASV_1340	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ASV_998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	8	4	1	0	1	2	0	0	1
ASV_1013	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0
ASV_1014	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0
ASV_1097	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0
ASV_849	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ASV_910	0	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	3	2	1	1	0	0	0	0
ASV_983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	7	1	0	0	0	0
ASV_984	1	1	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	2	1	0	0	1	0	0	0	0
ASV_1023	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0
ASV_1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	1	0	0	0	0	0	0	0	0	0
ASV_1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	6	5	0	0	0	0
ASV_1104	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	0	2	1	0	0	0	0	0	0	0	0	0
ASV_1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	2	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1458	0	0	0	1	2	0	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_889	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_985	1	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0
ASV_1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	2	1
ASV_1025	0	0	1	1	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
ASV_1066	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	3	3	0	1	0	1	1	0
ASV_1080	0	0	0	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ASV_1127	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	3	2	1	2	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV_1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	8	0	0	0
ASV_1140	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	1	0	0	1	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
ASV_1161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	1	0	0	0	0	1	1	0	0	1
ASV_1234	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	1	0	0	0	2	0	1	2	0
ASV_1278	1	0	1	0	1	0	0	0	0	1	0	0	1	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ASV_1349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	0	0	0	2	0	0	1	1
ASV_938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	2	1	0	1	2	2
ASV_962	0	0	2	2	1	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	3	0	0	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_969	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	2	0	0	1	1	3	1	1	2
ASV_978	0	0	1	0	0	0	2	3	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_1000	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0	1	0	1	0	0	0
ASV_1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	0	0	0
